pdb_id,I_QSscore_top,I_QSscore_top_plddt,I_QSscore_top_ptm,I_QSscore_top_pae_inter_chain,I_DockQ_top,Training
3dih_2,0.1363346683922995,0.08177709243875746,0.08177709243875746,0.13072550937783867,0.085,False
3dka_1,0.9529821163705325,0.9415953679222933,0.9415953679222933,0.9529821163705325,0.92,False
3dl3_1,0.9067874661388511,0.8965252262726016,0.8965252262726016,0.8931162998104715,0.902,False
3dm8_1,0.6888181088286726,0.6347926928864441,0.6888181088286726,0.6377707886005005,0.94,False
3do5_1,0.9069831009949733,0.8958275204047188,0.8958275204047188,0.9068675473048076,0.617,False
3dpt_1,0.020626782077512788,0.0,0.0,0.0,0.014,False
3dqp_1,0.9779135766779694,0.9748653256389186,0.9748653256389186,0.9719851591934183,0.952,False
3dqv_12,0.0007325423949357874,0.0,0.0,0.0,0.01,False
3dqz_2,0.9704163040268359,0.9665707158138509,0.9665707158138509,0.9681344315476812,0.957,False
3dui_1,0.9205943339067411,0.9205943339067411,0.9133683116250352,0.086176810198341,0.759,False
3duv_1,0.9668947698470617,0.9663532642990164,0.9622337298180488,0.9642351661828855,0.673,False
3dvf_1,0.9282670134210024,0.9027908904763868,0.9282670134210024,0.9136048064355001,0.869,False
3dvi_1,0.9692617751926454,0.946946269722001,0.9692617751926454,0.9149631189687242,0.924,False
3dxb_16,0.0,0.0,0.0,0.0,0.009,False
3dyd_1,0.7167232225236728,0.7162744163478532,0.6924177797252945,0.7167232225236728,0.762,False
3e6d_1,0.43189642192098643,0.4160352418952448,0.4160352418952448,0.42491452503087374,0.201,False
3e7k_14,0.06727756321468045,0.05810674094384469,0.05810674094384469,0.06727756321468045,0.02,False
3e7p_1,0.9413671466888311,0.917722558829389,0.917722558829389,0.9395211955633134,0.921,False
3e8s_1,0.8029162384656486,0.7859113562061929,0.7859113562061929,0.8008614329552856,0.904,False
3eb8_3,0.0,0.0,0.0,0.0,0.016,False
3ec9_1,0.9801063129402825,0.9801063129402825,0.9790202603816636,0.9779693066171367,0.987,False
3eeg_1,0.2772533206832631,0.26529055458508144,0.26529055458508144,0.26840835958098685,0.894,False
3ees_1,0.8805679011747557,0.8805679011747557,0.8728485269439258,0.8774149535162749,0.811,False
3efb_1,0.970472784572482,0.9661393919238287,0.9661393919238287,0.9704138145342069,0.945,False
3egj_2,0.9769267357110267,0.9741662503194373,0.9741662503194373,0.9746551659122626,0.853,False
3ego_1,0.7606355080733046,0.7603048811917648,0.7480273743359144,0.366947696168219,0.53,False
3ehc_1,0.9854216324655133,0.9829717806171144,0.9829717806171144,0.9834573615567557,0.983,False
3eij_1,0.09344482110656649,0.03558145639347087,0.01053547290544496,0.03558145639347087,0.077,False
3enm_11,0.019881990820158436,0.0001983193853826862,0.003918060546800177,0.009059781130201209,0.011,False
3eoq_1,0.9323034041682488,0.9294431117523217,0.9294431117523217,0.9267863434568201,0.729,False
3erj_1,0.729495102689179,0.7253501525566887,0.7253501525566887,0.729495102689179,0.632,False
3esf_1,0.9759762807373027,0.9718945487208439,0.9759762807373027,0.9669463060307312,0.962,False
3eul_6,0.970688638603304,0.0,0.9681257960236038,0.9655263482708233,0.852,False
3eus_1,0.9594961060828019,0.953614587966013,0.953614587966013,0.9594961060828019,0.832,False
3ewb_1,0.6341920718428207,0.5677600273015442,0.5695301702426573,0.5804787861248613,0.92,False
3ez9_2,0.4927598726728709,0.47459405076263755,0.4927598726728709,0.4706496891609823,0.23,False
3f14_1,0.9750417468845936,0.9750417468845936,0.9750417468845936,0.9739708228392764,0.913,False
3f3y_2,0.0,0.0,0.0,0.0,0.008,False
3f4k_1,0.9570296966590179,0.9570296966590179,0.9570296966590179,0.0,0.871,False
3f8h_1,0.6794982369025112,0.6728336102697989,0.6728336102697989,0.6697560279726791,0.538,False
3f9s_1,0.9742724461258545,0.9729096719395715,0.9742724461258545,0.9616196004070989,0.776,False
3fb3_1,0.9598615339889808,0.9579557103311899,0.9579557103311899,0.9586874182489337,0.891,False
3fbt_2,0.8926278369715452,0.8443906289500235,0.8443906289500235,0.8926278369715452,0.858,False
3fbu_1,0.9818741196690665,0.9818741196690665,0.9818741196690665,0.9808740330989234,0.934,False
3fcx_1,0.0,0.0,0.0,0.0,0.006,False
3fdg_1,0.9727064674390321,0.9727064674390321,0.9687010570273198,0.9450198131361943,0.937,False
3fe1_7,0.010527415583052048,0.007269405617086931,0.007269405617086931,0.0,0.029,False
3ffn_1,0.00044438884191511606,0.0,0.0,0.0,0.005,False
3fg3_1,0.07250781435071181,0.04963474893448393,0.047592226915452694,0.07250781435071181,0.047,False
3fg6_42,0.01069877952125096,0.01069877952125096,0.01069877952125096,0.0,0.013,False
3fh0_1,0.0,0.0,0.0,0.0,0.009,False
3fjo_2,2.026741032738857e-05,0.0,0.0,0.0,0.01,False
3frl_1,0.0,0.0,0.0,0.0,0.007,False
3frs_2,0.0007933759499683313,0.00022674689007409006,0.00022674689007409006,0.00023815300212053143,0.011,False
3ftj_3,0.30343834445732054,0.22634630399451322,0.06265910963227182,0.1450838270456005,0.083,False
3ftj_5,0.023155018758022745,0.023155018758022745,0.023155018758022745,0.0004910972144681649,0.02,False
3g0f_1,0.0,0.0,0.0,0.0,0.011,False
3g0k_1,0.9131263194858954,0.8612137356224573,0.8852854763114657,0.838120850037419,0.611,False
3g13_1,0.11027313533616355,0.0448510814967877,0.0448510814967877,0.11027313533616355,0.045,False
3g17_2,0.9589858103386657,0.9543303103495713,0.9543303103495713,0.948243494229568,0.891,False
3g45_1,0.0,0.0,0.0,0.0,0.007,False
3g48_2,0.0,0.0,0.0,0.0,0.011,False
3g7p_1,0.9829096303635713,0.980269410181641,0.980269410181641,0.9741985532863982,0.96,False
3gff_1,0.676082403162716,0.6448602359844604,0.5742015713524482,0.676082403162716,0.744,False
3ghy_3,0.9755116731947899,0.9748656924673379,0.9727839033013109,0.9743247645588162,0.941,False
3glv_1,0.5401256239712393,0.53104515856562,0.53104515856562,0.5313240019243533,0.911,False
3gor_1,0.9695482387763582,0.968915869063462,0.968915869063462,0.9695303779200097,0.951,False
3grl_1,0.03157959097687451,0.03157959097687451,0.002384968187264064,0.0066156138976272835,0.044,False
3gty_7,0.006005200947294413,0.0,0.0,0.0,0.012,False
3gw2_1,0.7780986325971196,0.7592130448180308,0.7625101515643394,0.7780986325971196,0.837,False
3gz1_1,0.05196105776671788,0.05196105776671788,0.05196105776671788,0.0,0.026,False
3h1s_1,0.977749630654426,0.977749630654426,0.977749630654426,0.9678910609577942,0.956,False
3h2d_1,0.9598096624662183,0.909658574485315,0.9598096624662183,0.9194407715325672,0.893,False
3h7l_3,0.0,0.0,0.0,0.0,0.003,False
3hde_2,0.1890013169614827,0.024393480277204147,0.018649022261149412,0.1890013169614827,0.053,False
3hdv_3,0.974416388308881,0.974416388308881,0.974416388308881,0.0,0.9,False
3hf7_2,0.8175697658833064,0.7964746907124336,0.7964746907124336,0.7875824521298354,0.811,False
3hgv_3,0.0,0.0,0.0,0.0,0.006,False
3hh7_1,0.2729550511874702,0.1173251745261896,0.2729550511874702,0.1774802049083616,0.071,False
3hha_4,0.10905469776899473,0.05697118299833241,0.10905469776899473,0.08318123068197711,0.082,False
3hhv_1,0.24055357083159815,0.19444514629818432,0.24055357083159815,0.19444514629818432,0.129,False
3hie_3,0.07950576091883568,0.07004458093499696,0.07004458093499696,0.0023133499147560887,0.067,False
3hj6_1,0.9173913495240815,0.9157879377680103,0.9144333378625122,0.908304716956041,0.756,False
3hjg_1,0.9463218683928233,0.9074834292876554,0.9074834292876554,0.909090462164506,0.822,False
3hjp_1,0.9569164088093973,0.9464431744597797,0.9464431744597797,0.9459613787589032,0.876,False
3hm7_2,0.9438243148797066,0.8837560912163638,0.9438243148797066,0.9111079801163323,0.857,False
3hmk_1,0.7621426895525184,0.754671428634384,0.7480943507091666,0.7345175868538173,0.815,False
3hn2_1,0.0,0.0,0.0,0.0,0.01,False
3hna_3,0.797577435322014,0.7952574621607527,0.7957609160365915,0.0,0.498,False
3hpn_1,0.0028208804287971337,0.0,0.0,0.0028208804287971337,0.013,False
3hq2_1,0.9694557437512987,0.9656680343672083,0.9678263657765632,0.9694557437512987,0.922,False
3hqx_1,0.9753826079544607,0.9753826079544607,0.9753826079544607,0.9665981095131914,0.976,False
3hru_1,0.9586227500761112,0.9564599381410891,0.9564599381410891,0.9586227500761112,0.853,False
3htv_1,0.6120677597487494,0.6035390796732881,0.6120677597487494,0.6064512217608969,0.927,False
3hv2_1,0.9261606256787503,0.870465307874302,0.870465307874302,0.9214939446039798,0.835,False
3hx8_2,0.9646713098956758,0.9632941599835719,0.9622826171710009,0.9549213259706354,0.885,False
3hy1_5,0.0,0.0,0.0,0.0,0.008,False
3hy8_1,0.6235377524362139,0.6124445296312072,0.6124445296312072,0.6235377524362139,0.53,False
3hyq_2,0.8653108694772238,0.8467548800635001,0.8474786945695977,0.8617838696442262,0.902,False
3hz4_1,0.013377696164043126,0.0,0.0,0.013377696164043126,0.041,False
3hzu_1,0.9143068396701232,0.7737556003851792,0.7737556003851792,0.8509963850454743,0.795,False
3i83_1,0.9763948317044528,0.9763948317044528,0.9763948317044528,0.9710862472993067,0.822,False
3i8b_2,0.9771908519953209,0.9771908519953209,0.9771908519953209,0.9740976506859753,0.799,False
3icw_3,0.6475111314217448,0.6475111314217448,0.6313704131537489,0.0,0.351,False
3ift_2,0.0,0.0,0.0,0.0,0.016,False
3igd_1,0.0,0.0,0.0,0.0,0.01,False
3igr_2,0.9731622432931817,0.9549726293670581,0.9615363382992523,0.9617984729288725,0.926,False
3ihl_5,0.014607038678076893,0.01392722928202925,0.01392722928202925,0.014456776020226542,0.054,False
3ihr_3,0.09326109122679807,0.005403214889578307,0.005403214889578307,0.03823693803364504,0.095,False
3ijl_2,0.0,0.0,0.0,0.0,0.006,False
3jpw_2,0.24356275984268347,0.24356275984268347,0.01915623111275754,0.24356275984268347,0.065,False
3jr8_2,0.41099228347415534,0.2925509679539643,0.41099228347415534,0.21022802638461502,0.166,False
3jth_1,0.8843667282352297,0.7854729400678854,0.7854729400678854,0.8140625368808316,0.836,False
3juw_2,0.9528010929220122,0.949248047685829,0.949248047685829,0.9422408920344023,0.842,False
3jv5_2,0.9658946277946988,0.9658946277946988,0.9658946277946988,0.9654844677615355,0.943,False
3jv9_1,0.414069554558343,0.36816969640371383,0.36816969640371383,0.3853930097090768,0.234,False
3jw0_13,0.0,0.0,0.0,0.0,0.005,False
3k1m_1,0.0,0.0,0.0,0.0,0.008,False
3k44_21,0.0,0.0,0.0,0.0,0.011,False
3k55_9,0.0,0.0,0.0,0.0,0.01,False
3k5s_1,0.9402495600856567,0.9402495600856567,0.9402495600856567,0.8969810113810012,0.831,False
3k5x_2,0.9781516701863114,0.9781516701863114,0.9769552216277717,0.9721853889484459,0.924,False
3k6k_2,0.21083927996556143,0.21083927996556143,0.21083927996556143,0.0,0.063,False
3k86_1,0.8448674148676361,0.8290346834140714,0.8290346834140714,0.8230176542482687,0.687,False
3k8v_9,0.001802883032060203,0.0,0.0,0.0,0.003,False
3kay_1,0.4811193882487943,0.4811193882487943,0.18974023827224246,0.38319206179403703,0.3,False
3kb1_1,0.7954906480584528,0.6551839706974802,0.42386252272484143,0.741251662333169,0.624,False
3kbf_1,0.9804347572184274,0.9804347572184274,0.9790545043787372,0.9423821224390166,0.966,False
3kcn_1,0.7530211519513819,0.4024693131975892,0.7189897169854056,0.4024693131975892,0.693,False
3keb_1,0.9525546085044826,0.9491507806937023,0.9525546085044826,0.9511342494197266,0.881,False
3kg6_2,0.8851895825542859,0.8669625090596392,0.8731159704714911,0.8396496793306425,0.718,False
3kg7_2,0.7454701377791415,0.7131630056797604,0.7213741685125737,0.6034986022069286,0.907,False
3kg8_1,0.6277634839813766,0.5366658429850542,0.6031376249608384,0.5765136607453352,0.857,False
3kga_1,0.025772451858999096,0.0009969881448719817,0.025772451858999096,0.0,0.015,False
3khp_2,0.9117412552736567,0.9025758421103944,0.9033512817173445,0.9026870926038661,0.9,False
3kht_2,0.9045471173077848,0.8982862393121339,0.9045471173077848,0.7871745202098765,0.908,False
3kkc_1,0.9105778988886503,0.8783253691573965,0.8784845987481086,0.9091968950287023,0.805,False
3knz_3,0.48890323302222344,0.483750505428528,0.483750505428528,0.48890323302222344,0.401,False
3kph_1,0.0,0.0,0.0,0.0,0.006,False
3ksh_1,0.9809008605535909,0.9802667012474534,0.9797072715258731,0.9809008605535909,0.893,False
3kt3_3,0.0,0.0,0.0,0.0,0.007,False
3ktm_12,0.24995268289946276,0.24995268289946276,0.24995268289946276,0.051894429953398595,0.09,False
3kux_3,0.0,0.0,0.0,0.0,0.006,False
3kvb_1,0.020748669710522322,0.016639469961064666,0.020748669710522322,0.0006383063461903966,0.021,False
3kza_1,0.7896411418117952,0.7468306799115207,0.7468306799115207,0.470374330382679,0.745,False
3l0z_5,0.9730757316701666,0.9695883245733693,0.9685677244377201,0.9730757316701666,0.952,False
3l18_1,0.9790290316254011,0.9775241221512951,0.9775241221512951,0.9737089142429097,0.94,False
3l1e_1,0.0,0.0,0.0,0.0,0.008,False
3l1w_2,0.9534746059481275,0.9363869215795085,0.9480872278301052,0.9518519012362023,0.92,False
3l5z_1,0.7786199540740273,0.7786199540740273,0.7786199540740273,0.6511556797121567,0.602,False
3l6b_1,0.6658535620867304,0.5089205596495741,0.5089205596495741,0.64723883193519,0.683,False
3l7o_1,0.9649738701405667,0.9598532143506204,0.9649738701405667,0.9636241276171322,0.917,False
3l9e_2,0.9812501920887178,0.9812501920887178,0.9812501920887178,0.9776221463793768,0.946,False
3l9n_5,NA,NA,NA,NA,NA,False
3l9z_1,0.683702663195347,0.6528666403543367,0.6528666403543367,0.6471844939822331,0.578,False
3lag_1,0.945158326787293,0.8821124548234347,0.8821124548234347,0.933599741227436,0.904,False
3lcr_1,0.8179445604547657,0.728768604115415,0.728768604115415,0.7513842089160634,0.706,False
3leq_2,0.32381426359500876,0.32005505901055803,0.32005505901055803,0.3188090618207359,0.734,False
3lf6_1,0.13045808362680006,0.1174742755973977,0.11761838054351295,0.13045808362680006,0.071,False
3lf7_2,0.020392940219598032,0.020392940219598032,0.0,0.0,0.014,False
3lfi_1,0.0,0.0,0.0,0.0,0.005,False
3lhk_2,0.944959673532138,0.944959673532138,0.944959673532138,0.935362225775231,0.909,False
3lhr_1,0.9656455552797502,0.9656455552797502,0.9656455552797502,0.9652163212135882,0.897,False
3lhx_1,0.8451609051203746,0.8451609051203746,0.8451609051203746,0.8288353768599597,0.797,False
3ljb_2,0.0,0.0,0.0,0.0,0.008,False
3ljs_1,0.9204033910419647,0.9133532095154563,0.9157810827453969,0.9042296782226721,0.729,False
3lmb_1,0.9712179113671102,0.9708661340902917,0.9708661340902917,0.9662389948899767,0.938,False
3lmn_8,0.2872201030969262,0.2872201030969262,0.2872201030969262,0.0,0.152,False
3lo3_3,0.9600552987632418,0.9595594523474164,0.9595594523474164,0.936567192782098,0.921,False
3lp9_1,0.9303091818234507,0.9303091818234507,0.9126789245766368,0.8891696952294065,0.321,False
3lpm_1,0.977381233495979,0.977381233495979,0.977381233495979,0.9770263359693758,0.952,False
3lqe_5,0.0,0.0,0.0,0.0,0.007,False
3lqn_1,0.6946899913113961,0.6425785421448295,0.6425785421448295,0.6397967413334698,0.798,False
3lrq_1,0.8228453435963334,0.7975362756351317,0.7975362756351317,0.8135580716075478,0.88,False
3lrq_2,0.7762014207536742,0.7517328330512739,0.7517328330512739,0.7687702870431946,0.843,False
3ltv_1,0.9827119178924825,0.9809096553674284,0.9809096553674284,0.9821857385302109,0.981,False
3lv9_1,0.018723382807032708,0.014224845193642277,0.018723382807032708,0.017860348050983615,0.031,False
3lwb_1,0.3062438429476807,0.3053292355938161,0.29936521420160284,0.3004877868961875,0.385,False
3lxy_1,0.9656829591854429,0.9656829591854429,0.9620948094651399,0.962856163311028,0.899,False
3lya_4,0.0,0.0,0.0,0.0,0.006,False
3lyc_3,0.07253733522974706,0.0669220218373978,0.05001181758040712,0.004926874556505707,0.02,False
3lyn_1,0.09159905989850106,0.06140150478409651,0.024176678358481526,0.07761833352336152,0.065,False
3lyp_1,0.9710217960272965,0.970476471200581,0.970781074322296,0.9692919847891945,0.933,False
3lza_1,0.97446704467812,0.9728501506517252,0.9728501506517252,0.9657478200904019,0.931,False
3m45_2,0.9062698117659923,0.9062698117659923,0.9062698117659923,0.8340819826134298,0.779,False
3m5b_1,0.9676237225777261,0.9676237225777261,0.959139299107843,0.3538027801610616,0.927,False
3m5u_1,0.9280239093471377,0.9261736812702092,0.9261736812702092,0.9262988077713411,0.92,False
3m7p_3,0.019447735545197152,0.019447735545197152,0.019447735545197152,0.0,0.01,False
3me4_1,0.0,0.0,0.0,0.0,0.013,False
3mg9_3,0.0,0.0,0.0,0.0,0.005,False
3mgc_2,0.0,0.0,0.0,0.0,0.008,False
3ml6_3,0.0,0.0,0.0,0.0,0.005,False
3ml6_7,0.0,0.0,0.0,0.0,0.005,False
3mlo_3,0.0,0.0,0.0,0.0,0.013,False
3mlp_10,0.0,0.0,0.0,0.0,0.011,False
3mnd_1,0.9789118433012602,0.9768409133269258,0.9786934260446705,0.9789118433012602,0.941,False
3mq4_1,0.39133475496273923,0.17581570674841623,0.17581570674841623,0.39133475496273923,0.276,False
3msq_6,0.971192319736432,0.9698774315402972,0.9698774315402972,0.9650521138677958,0.934,False
3mt5_4,0.0,0.0,0.0,0.0,0.003,False
3mux_1,0.9758816283782206,0.9754146367119123,0.9758479466683084,0.9757574465581232,0.959,False
3mxo_2,0.0,0.0,0.0,0.0,0.009,False
3n3m_1,0.9519505418917655,0.9471536475326714,0.9519505418917655,0.9371523060016154,0.837,False
3n5c_1,0.018194557589704372,0.0,0.0,0.0006465827512536147,0.075,False
3n77_3,0.8629186011241436,0.8573110381553658,0.8541809995259835,0.8589458240828544,0.842,False
3nan_2,NA,NA,NA,NA,NA,False
3nc1_5,NA,NA,NA,NA,NA,False
3nfc_1,0.6176223895330336,0.5943569719756747,0.5943569719756747,0.5964228246179438,0.919,False
3nib_1,0.7225571700129692,0.7100689467456278,0.7100689467456278,0.6098861284073751,0.649,False
3nj2_1,0.9670924965113552,0.9648777177285611,0.9648777177285611,0.9669464410801487,0.635,False
3npc_2,NA,NA,NA,NA,NA,False
3nrd_1,0.9714460241097794,0.968795730849653,0.968795730849653,0.962992106942735,0.917,False
3nuh_5,0.0,0.0,0.0,0.0,0.006,False
3nur_2,0.9244994740795975,0.910086133378989,0.9096025660313755,0.913320394652715,0.903,False
3nyl_3,0.0,0.0,0.0,0.0,0.006,False
3nyo_3,NA,NA,NA,NA,NA,False
3nzp_2,0.0,0.0,0.0,0.0,0.005,False
3nzr_2,0.9822237911735916,0.9819261868163665,0.9822237911735916,0.9816681025345327,0.964,False
3o0m_1,0.90818441447412,0.8767745421951589,0.8708205956405225,0.90818441447412,0.877,False
3o51_5,NA,NA,NA,NA,NA,False
3o63_1,0.9390494295313565,0.9390494295313565,0.9390494295313565,0.9379930738616847,0.77,False
3o77_2,NA,NA,NA,NA,NA,False
3o9s_1,0.10682108076673247,0.10682108076673247,0.10682108076673247,0.0,0.183,False
3oa4_1,0.9433601852267809,0.9050490973407866,0.9050490973407866,0.9300354496566237,0.9,False
3obh_1,0.8696797952904739,0.8696797952904739,0.8696797952904739,0.8647621772354901,0.822,False
3oco_1,0.5888142574614748,0.5888142574614748,0.5888142574614748,0.48660217667527084,0.842,False
3oet_2,0.9552348607186669,0.9434583862662661,0.9434583862662661,0.9526576115946657,0.96,False
3okt_4,0.011888022935176663,0.0,0.011888022935176663,0.0,0.005,False
3ooo_1,0.9348218438584447,0.9272707565698972,0.9272707565698972,0.9348218438584447,0.884,False
3opu_23,0.0,0.0,0.0,0.0,0.006,False
3orr_1,0.9141108092250633,0.9141108092250633,0.9141108092250633,0.9058988967838416,0.83,False
3oxp_1,0.48605576503460657,0.3970795306458598,0.4026285743810167,0.3694454433716379,0.247,False
3oym_4,0.00213904279815815,0.00213904279815815,0.00213904279815815,0.0,0.013,False
3p0c_3,0.027214924005679333,0.027214924005679333,0.0,0.027214924005679333,0.036,False
3p0u_1,0.9476412640387734,0.9429352600310164,0.9429352600310164,0.6929443487939102,0.611,False
3p27_1,0.00068999851128395,0.0,0.0,0.00068999851128395,0.01,False
3p3d_2,0.9305430580428216,0.8562898151719879,0.8562898151719879,0.9305430580428216,0.928,False
3p4y_1,NA,NA,NA,NA,NA,False
3p9x_1,0.9803036825431184,0.9803036825431184,0.9789968951206294,0.5550677853339455,0.92,False
3pbb_5,0.057860889177982135,0.057860889177982135,0.0,0.057860889177982135,0.065,False
3pc6_1,0.7473839878275994,0.7413217538873035,0.7413217538873035,0.7473839878275994,0.774,False
3pc7_1,0.6572314725208876,0.5528000581804818,0.5528000581804818,0.6538152840958232,0.613,False
3pf9_1,0.960906751470939,0.952041209185331,0.952041209185331,0.9600714750248271,0.908,False
3pfy_4,0.43552020704596045,0.3902398034973253,0.43552020704596045,0.20314223002481846,0.454,False
3pim_1,0.008356727384435266,0.007209480265683324,0.004248781971622187,0.0,0.027,False
3pl2_2,0.9658379498967222,0.9614538631726207,0.9611126703633098,0.9649066938639488,0.944,False
3pm7_1,0.9569039665007384,0.9511578573833047,0.9511578573833047,0.9569039665007384,0.61,False
3pnd_8,0.0,0.0,0.0,0.0,0.039,False
3ppe_1,0.003688514255486052,0.003688514255486052,0.0,0.0,0.016,False
3ppl_1,0.9611326286272187,0.9589447153681782,0.9589447153681782,0.9598876823853958,0.911,False
3pr8_1,0.9817057250809309,0.9817057250809309,0.9817057250809309,0.9519655601354445,0.957,False
3prb_7,0.0,0.0,0.0,0.0,0.007,False
3pu7_1,0.9838020592678928,0.9798293176846804,0.9798293176846804,0.9788296563093468,0.957,False
3pyi_1,0.8537469714209037,0.8391050072667396,0.8537469714209037,0.8023156166203315,0.679,False
3q1d_1,0.0,0.0,0.0,0.0,0.023,False
3q5m_5,0.01687235425773903,0.0,0.0,0.01687235425773903,0.024,False
3q64_1,0.9698045627995074,0.9698045627995074,0.9507776584546691,0.9484539040301659,0.95,False
3qat_3,0.44832227543587705,0.0,0.44832227543587705,0.0,0.21,False
3qb2_9,0.08052510401531222,0.06284782769155733,0.08052510401531222,0.01989397298930082,0.04,False
3qm2_1,0.37535503343272386,0.37535503343272386,0.37535503343272386,0.36680167058153,0.693,False
3qq6_1,0.7965292159920668,0.7965292159920668,0.7965292159920668,0.0,0.841,False
3qwm_1,0.04252893378186538,0.04252893378186538,0.030609021303747163,0.029692776810290547,0.05,False
3qxu_2,0.0003998435014783128,0.0,0.0,0.0,0.067,False
3qyj_3,0.9705392904115759,0.9702599178588273,0.9685737434252464,0.9693032122682945,0.929,False
3r03_1,0.8794980026492878,0.8693876893691457,0.8693876893691457,0.8697402174372758,0.917,False
3r0n_1,0.9657673734437497,0.9652414006126445,0.9652414006126445,0.9657673734437497,0.878,False
3r6m_1,0.9646946909048314,0.9622312879444735,0.9622312879444735,0.9438059343644472,0.847,False
3r8c_1,0.0,0.0,0.0,0.0,0.011,False
3r8e_1,0.9768522274385563,0.9768522274385563,0.9768522274385563,0.9765165818910364,0.939,False
3r8k_1,0.0,0.0,0.0,0.0,0.007,False
3rao_1,0.0,0.0,0.0,0.0,0.008,False
3rbg_2,0.9731546624503375,0.9682013873628453,0.9682013873628453,0.0,0.895,False
3ret_7,0.027525381932382815,0.021416502487491454,0.021416502487491454,0.026143277587416944,0.029,False
3rjs_1,0.9603040149085519,0.9598835167616852,0.9603040149085519,0.9594902309854698,0.864,False
3rks_2,0.9737988890712131,0.9737988890712131,0.9712691507882729,0.9710033321710417,0.961,False
3rmk_3,0.0011584969275520577,0.0,0.0,0.0,0.025,False
3rny_3,NA,NA,NA,NA,NA,False
3ro8_19,0.0,0.0,0.0,0.0,0.03,False
3rob_1,0.9767973410744825,0.9761959126276544,0.9761959126276544,0.9747090524309852,0.947,False
3rog_2,0.0,0.0,0.0,0.0,0.009,False
3ros_1,0.9202745096275551,0.9151778424895065,0.909303878505163,0.9153702370472045,0.886,False
3rpc_2,0.9778247305988753,0.9753979423639884,0.9753979423639884,0.9726815388285042,0.915,False
3rri_2,0.9138117397335918,0.9138117397335918,0.8870974517034153,0.8870974517034153,0.92,False
3rt0_1,0.0,0.0,0.0,0.0,0.007,False
3rt2_2,0.6621361593104106,0.35069576458665963,0.385328307056439,0.6291720905653192,0.385,False
3rtl_6,0.030626875259787866,0.0,0.0,0.0,0.029,False
3rtr_20,0.1798153558240539,0.1798153558240539,0.1798153558240539,0.02754927478240331,0.102,False
3s4r_7,0.06029034307584384,0.06029034307584384,0.06029034307584384,0.04029959454477904,0.016,False
3sdp_1,0.7063837075005458,0.6962499069683393,0.6962499069683393,0.6897987052413416,0.582,False
3smd_2,0.9706292356579858,0.9697866218544284,0.9624770390024967,0.966784789596282,0.948,False
3smt_4,0.232466601895475,0.06745592580190865,0.23066559836394376,0.06745592580190865,0.156,False
3sno_1,0.30694990251456494,0.2974975640866496,0.3023166266587772,0.2994179507376194,0.795,False
3ssi_1,0.9645327935481045,0.8947385450935766,0.8947385450935766,0.9645327935481045,0.922,False
3sti_6,0.0,0.0,0.0,0.0,0.007,False
3svk_1,0.29260473759193173,0.2914289734436326,0.29260473759193173,0.29000884713565495,0.387,False
3t6n_4,0.0,0.0,0.0,0.0,0.011,False
3t9y_1,0.9313522973960747,0.9305553378482256,0.9305553378482256,0.9308576965864648,0.852,False
3tbo_1,0.7801601116739304,0.7760381111237593,0.7760381111237593,0.772324195562357,0.713,False
3teq_1,0.964534310338802,0.964534310338802,0.964534310338802,0.9488531570534022,0.734,False
3teq_3,0.9640346095303185,0.9632798796592483,0.9632798796592483,0.9485011524248753,0.634,False
3ter_1,0.9064269055954411,0.5995093048111767,0.569205721595996,0.9064269055954411,0.445,False
3tg8_4,0.0,0.0,0.0,0.0,0.019,False
3tgo_11,0.000965912630388382,0.0,0.0,0.0,0.015,False
3thn_1,0.0,0.0,0.0,0.0,0.006,False
3tn4_1,0.9117811675292584,0.9105583252715246,0.9117811675292584,0.9101249926138111,0.888,False
3toe_1,0.9818176131506047,0.9809595618694207,0.9809595618694207,0.9790591936533659,0.95,False
3tpe_4,0.0,0.0,0.0,0.0,0.007,False
3tqj_1,0.9850726031541021,0.9833818633443335,0.9833818633443335,0.9732270551955455,0.977,False
3tqu_2,0.9754560789910329,0.9754560789910329,0.9754560789910329,0.973825606169168,0.646,False
3tr2_1,0.9213158886348933,0.8685043276306719,0.8685043276306719,0.9161676117563202,0.882,False
3trc_1,0.8756972212397339,0.8680962232751023,0.86402644014758,0.00012052491780546027,0.581,False
3tsw_4,0.18863270515291672,0.011807555168585351,0.016468996292937074,0.12232505620189976,0.074,False
3ty9_4,0.06741783005208433,0.0023528449240663224,0.0023528449240663224,0.013167039408590923,0.006,False
3tzu_1,0.0,0.0,0.0,0.0,0.017,False
3u5v_1,0.943844734198598,0.9376030296959811,0.9376030296959811,0.943844734198598,0.576,False
3u7i_2,0.9670751934351738,0.9610348476191495,0.964781315527759,0.9660940135639046,0.9,False
3u80_1,0.7143769281284238,0.7071276041466148,0.7071276041466148,0.0,0.715,False
3u8z_10,0.0,0.0,0.0,0.0,0.009,False
3u8z_2,0.0011795557549485137,0.0,0.0,0.0,0.009,False
3ucr_1,0.0,0.0,0.0,0.0,0.014,False
3uen_5,0.002491812247844252,0.0,0.00025140909074901043,0.0,0.011,False
3uf5_1,0.9649276160031716,0.962727058036869,0.962727058036869,0.9626509746343564,0.88,False
3ufe_1,0.17006587374397036,0.022232890844515664,0.039873706676699275,0.022232890844515664,0.055,False
3uit_14,0.013112724871134934,0.0072838025887131275,0.009531563177747388,0.013112724871134934,0.013,False
